Case_ID,Activity,Timestamp,CO2_Impact,Activity_Cost
EMP0464,First Week Check-in,2023-06-19 11:04:51,0.41,126.37
EMP0464,Introduction Session,2023-07-04 12:04:51,1.7,449.2
EMP0464,Complete Documentation,2023-07-07 12:04:51,1.8,237.3
EMP0464,IT Setup,2023-07-19 14:04:51,1.52,161.83
EMP0464,Training Module 1,2023-08-02 15:04:51,0.18,451.04
EMP0464,Training Module 2,2023-08-07 19:04:51,1.39,480.92
EMP0465,First Week Check-in,2023-06-24 01:14:24,1.88,182.24
EMP0465,Introduction Session,2023-07-07 03:14:24,1.47,384.8
EMP0465,Complete Documentation,2023-07-21 10:14:24,1.65,213.2
EMP0465,IT Setup,2023-07-31 22:14:24,1.07,227.78
EMP0465,Training Module 1,2023-08-06 04:14:24,1.1,85.27
EMP0465,Training Module 2,2023-08-16 13:14:24,0.39,227.55
EMP0466,First Week Check-in,2021-05-12 21:29:38,1.71,341.38
EMP0466,Introduction Session,2021-05-18 03:29:38,0.34,275.85
EMP0466,Complete Documentation,2021-05-25 15:29:38,0.13,337.05
EMP0466,IT Setup,2021-06-03 00:29:38,1.8,383.33
EMP0466,Training Module 1,2021-06-12 09:29:38,1.69,474.9
EMP0466,Training Module 2,2021-06-18 13:29:38,0.59,328.22
EMP0467,First Week Check-in,2020-02-26 21:36:56,0.64,494.57
EMP0467,Introduction Session,2020-02-28 02:36:56,1.14,122.32
EMP0467,Complete Documentation,2020-03-13 04:36:56,0.55,444.3
EMP0467,IT Setup,2020-03-14 15:36:56,0.8,215.62
EMP0467,Training Module 1,2020-03-16 20:36:56,1.81,99.45
EMP0467,Training Module 2,2020-03-23 22:36:56,1.1,254.93
EMP0468,First Week Check-in,2022-09-14 17:21:49,0.88,215.83
EMP0468,Introduction Session,2022-09-20 17:21:49,1.43,202.17
EMP0468,Complete Documentation,2022-09-27 05:21:49,0.56,233.13
EMP0468,IT Setup,2022-10-03 14:21:49,1.49,445.36
EMP0468,Training Module 1,2022-10-07 16:21:49,1.81,119.98
EMP0468,Training Module 2,2022-10-16 17:21:49,1.79,415.22
EMP0469,First Week Check-in,2023-05-25 19:04:55,0.84,499.34
EMP0469,Introduction Session,2023-06-08 21:04:55,0.12,207.16
EMP0469,Complete Documentation,2023-06-20 07:04:55,1.67,360.73
EMP0469,IT Setup,2023-07-04 12:04:55,0.23,481.5
EMP0469,Training Module 1,2023-07-10 21:04:55,0.73,54.49
EMP0469,Training Module 2,2023-07-21 01:04:55,1.42,418.35
EMP0470,First Week Check-in,2024-05-30 13:40:48,1.93,313.94
EMP0470,Introduction Session,2024-06-01 14:40:48,1.84,294.65
EMP0470,Complete Documentation,2024-06-07 22:40:48,0.24,142.23
EMP0470,IT Setup,2024-06-12 23:40:48,0.39,435.87
EMP0470,Training Module 1,2024-06-20 08:40:48,1.39,234.22
EMP0470,Training Module 2,2024-06-24 18:40:48,1.68,188.49
EMP0471,First Week Check-in,2023-08-10 01:51:33,1.69,51.24
EMP0471,Introduction Session,2023-08-16 13:51:33,1.91,349.71
EMP0471,Complete Documentation,2023-08-24 18:51:33,1.16,95.42
EMP0471,IT Setup,2023-09-03 22:51:33,1.51,225.84
EMP0471,Training Module 1,2023-09-09 08:51:33,1.59,417.19
EMP0471,Training Module 2,2023-09-14 14:51:33,1.12,423.55
EMP0472,First Week Check-in,2023-08-11 00:31:22,0.43,320.06
EMP0472,Introduction Session,2023-08-14 03:31:22,1.33,63.81
EMP0472,Complete Documentation,2023-08-21 09:31:22,0.77,472.2
EMP0472,IT Setup,2023-08-26 21:31:22,0.63,185.82
EMP0472,Training Module 1,2023-09-10 06:31:22,1.55,114.16
EMP0472,Training Module 2,2023-09-18 06:31:22,0.84,477.81
EMP0473,First Week Check-in,2021-04-15 22:24:57,1.94,175.06
EMP0473,Introduction Session,2021-04-16 23:24:57,0.57,324.19
EMP0473,Complete Documentation,2021-04-27 09:24:57,1.44,283.02
EMP0473,IT Setup,2021-05-07 18:24:57,0.23,250.23
EMP0473,Training Module 1,2021-05-17 23:24:57,1.31,251.74
EMP0473,Training Module 2,2021-05-19 00:24:57,1.35,373.42
EMP0474,First Week Check-in,2020-01-20 17:11:56,0.25,398.42
EMP0474,Introduction Session,2020-01-30 17:11:56,0.2,358.88
EMP0474,Complete Documentation,2020-02-04 18:11:56,1.04,493.07
EMP0474,IT Setup,2020-02-10 21:11:56,0.72,95.6
EMP0474,Training Module 1,2020-02-13 05:11:56,0.73,429.1
EMP0474,Training Module 2,2020-02-23 16:11:56,1.43,233.13
EMP0475,First Week Check-in,2024-10-05 10:34:43,0.18,140.53
EMP0475,Introduction Session,2024-10-17 19:34:43,0.12,185.7
EMP0475,Complete Documentation,2024-10-22 19:34:43,1.47,398.44
EMP0475,IT Setup,2024-10-30 02:34:43,1.67,165.63
EMP0475,Training Module 1,2024-11-05 04:34:43,1.07,81.82
EMP0475,Training Module 2,2024-11-10 13:34:43,1.09,391.43
EMP0476,First Week Check-in,2021-01-06 12:46:33,1.67,452.58
EMP0476,Introduction Session,2021-01-10 12:46:33,0.1,363.02
EMP0476,Complete Documentation,2021-01-24 14:46:33,1.98,221.56
EMP0476,IT Setup,2021-02-01 22:46:33,1.21,273.77
EMP0476,Training Module 1,2021-02-12 02:46:33,1.95,336.75
EMP0476,Training Module 2,2021-02-27 03:46:33,1.92,318.24
EMP0477,First Week Check-in,2024-06-23 12:31:07,0.12,78.19
EMP0477,Introduction Session,2024-06-28 23:31:07,1.71,312.29
EMP0477,Complete Documentation,2024-07-14 11:31:07,1.31,381.03
EMP0477,IT Setup,2024-07-27 13:31:07,1.44,276.34
EMP0477,Training Module 1,2024-08-02 14:31:07,1.98,158.66
EMP0477,Training Module 2,2024-08-04 00:31:07,1.35,347.91
EMP0478,First Week Check-in,2024-06-27 00:35:56,1.1,236.09
EMP0478,Introduction Session,2024-07-08 07:35:56,1.39,431.17
EMP0478,Complete Documentation,2024-07-21 16:35:56,0.29,79.75
EMP0478,IT Setup,2024-07-28 16:35:56,1.11,173.13
EMP0478,Training Module 1,2024-08-07 23:35:56,1.88,189.59
EMP0478,Training Module 2,2024-08-09 02:35:56,1.15,208.93
EMP0479,First Week Check-in,2021-03-02 17:00:54,1.03,60.97
EMP0479,Introduction Session,2021-03-08 19:00:54,0.61,383.9
EMP0479,Complete Documentation,2021-03-13 00:00:54,1.8,254.19
EMP0479,IT Setup,2021-03-23 10:00:54,0.16,119.22
EMP0479,Training Module 1,2021-04-02 22:00:54,1.78,290.05
EMP0479,Training Module 2,2021-04-10 08:00:54,0.62,111.48
EMP0480,First Week Check-in,2020-06-25 12:54:36,0.4,99.77
EMP0480,Introduction Session,2020-07-08 13:54:36,1.79,395.57
EMP0480,Complete Documentation,2020-07-21 17:54:36,1.27,381.47
EMP0480,IT Setup,2020-07-25 01:54:36,0.46,192.34
EMP0480,Training Module 1,2020-08-09 06:54:36,0.89,336.89
EMP0480,Training Module 2,2020-08-17 18:54:36,1.2,355.65
EMP0481,First Week Check-in,2021-11-02 04:34:18,0.31,85.73
EMP0481,Introduction Session,2021-11-03 04:34:18,0.77,367.27
EMP0481,Complete Documentation,2021-11-18 14:34:18,1.73,71.17
EMP0481,IT Setup,2021-12-02 23:34:18,1.46,112.61
EMP0481,Training Module 1,2021-12-18 11:34:18,1.96,453.44
EMP0481,Training Module 2,2021-12-20 15:34:18,0.49,362.87
EMP0482,First Week Check-in,2023-01-24 02:37:33,1.86,254.7
EMP0482,Introduction Session,2023-02-03 09:37:33,1.71,143.27
EMP0482,Complete Documentation,2023-02-10 11:37:33,1.62,364.66
EMP0482,IT Setup,2023-02-15 17:37:33,1.32,436.03
EMP0482,Training Module 1,2023-02-19 23:37:33,1.62,148.15
EMP0482,Training Module 2,2023-02-27 02:37:33,0.52,136.05
EMP0483,First Week Check-in,2022-12-31 19:06:34,1.6,358.89
EMP0483,Introduction Session,2023-01-01 21:06:34,0.13,331.5
EMP0483,Complete Documentation,2023-01-15 21:06:34,1.71,488.45
EMP0483,IT Setup,2023-01-22 23:06:34,0.4,214.56
EMP0483,Training Module 1,2023-01-26 11:06:34,1.37,147.61
EMP0483,Training Module 2,2023-01-31 17:06:34,0.24,436.38
EMP0484,First Week Check-in,2024-07-23 21:08:15,1.2,50.93
EMP0484,Introduction Session,2024-07-30 01:08:15,1.85,444.72
EMP0484,Complete Documentation,2024-08-11 11:08:15,1.12,299.19
EMP0484,IT Setup,2024-08-13 16:08:15,1.89,181.54
EMP0484,Training Module 1,2024-08-18 20:08:15,0.48,69.38
EMP0484,Training Module 2,2024-08-25 20:08:15,1.12,308.64
EMP0485,First Week Check-in,2024-06-16 19:09:29,0.85,411.25
EMP0485,Introduction Session,2024-06-21 05:09:29,1.14,382.96
EMP0485,Complete Documentation,2024-06-27 07:09:29,0.22,95.32
EMP0485,IT Setup,2024-06-30 12:09:29,1.87,415.71
EMP0485,Training Module 1,2024-07-13 19:09:29,0.11,333.59
EMP0485,Training Module 2,2024-07-16 05:09:29,1.22,467.57
EMP0486,First Week Check-in,2024-12-21 14:11:58,0.32,495.78
EMP0486,Introduction Session,2025-01-02 21:11:58,0.24,149.88
EMP0486,Complete Documentation,2025-01-06 01:11:58,0.7,262.07
EMP0486,IT Setup,2025-01-10 01:11:58,1.45,449.56
EMP0486,Training Module 1,2025-01-11 12:11:58,1.19,128.71
EMP0486,Training Module 2,2025-01-13 17:11:58,1.46,472.95
EMP0487,First Week Check-in,2023-08-02 16:41:16,0.48,357.95
EMP0487,Introduction Session,2023-08-15 17:41:16,1.68,153.44
EMP0487,Complete Documentation,2023-08-16 19:41:16,0.21,492.87
EMP0487,IT Setup,2023-08-29 05:41:16,0.61,379.11
EMP0487,Training Module 1,2023-09-11 05:41:16,1.45,150.79
EMP0487,Training Module 2,2023-09-16 15:41:16,0.85,438.75
EMP0488,First Week Check-in,2024-12-01 22:41:39,1.06,199.63
EMP0488,Introduction Session,2024-12-07 09:41:39,0.9,94.47
EMP0488,Complete Documentation,2024-12-09 19:41:39,0.53,271.22
EMP0488,IT Setup,2024-12-23 04:41:39,1.63,268.05
EMP0488,Training Module 1,2024-12-26 04:41:39,1.84,329.98
EMP0488,Training Module 2,2025-01-07 05:41:39,0.19,201.51
EMP0489,First Week Check-in,2020-11-27 16:31:54,1.64,457.59
EMP0489,Introduction Session,2020-12-04 21:31:54,1.14,338.91
EMP0489,Complete Documentation,2020-12-11 06:31:54,1.21,63.81
EMP0489,IT Setup,2020-12-15 11:31:54,0.61,364.12
EMP0489,Training Module 1,2020-12-24 16:31:54,1.95,450.62
EMP0489,Training Module 2,2020-12-28 21:31:54,0.65,50.47
EMP0490,First Week Check-in,2021-01-19 15:50:46,1.12,242.14
EMP0490,Introduction Session,2021-01-25 18:50:46,1.6,170.55
EMP0490,Complete Documentation,2021-02-08 05:50:46,0.38,313.38
EMP0490,IT Setup,2021-02-16 10:50:46,1.31,262.49
EMP0490,Training Module 1,2021-03-02 10:50:46,1.47,427.25
EMP0490,Training Module 2,2021-03-16 20:50:46,0.65,212.43
EMP0491,First Week Check-in,2024-10-09 11:30:32,1.18,215.39
EMP0491,Introduction Session,2024-10-10 17:30:32,0.65,67.59
EMP0491,Complete Documentation,2024-10-15 04:30:32,0.47,200.53
EMP0491,IT Setup,2024-10-19 05:30:32,0.77,208.89
EMP0491,Training Module 1,2024-11-02 11:30:32,1.35,268.04
EMP0491,Training Module 2,2024-11-08 18:30:32,0.66,460.52
EMP0492,First Week Check-in,2021-07-17 20:23:09,1.89,117.95
EMP0492,Introduction Session,2021-08-01 05:23:09,0.64,466.94
EMP0492,Complete Documentation,2021-08-08 08:23:09,0.52,58.94
EMP0492,IT Setup,2021-08-14 13:23:09,0.35,290.11
EMP0492,Training Module 1,2021-08-20 22:23:09,0.98,203.53
EMP0492,Training Module 2,2021-08-31 07:23:09,0.38,91.49
EMP0493,First Week Check-in,2022-04-07 22:40:50,0.64,155.29
EMP0493,Introduction Session,2022-04-09 00:40:50,1.23,294.27
EMP0493,Complete Documentation,2022-04-18 02:40:50,1.95,438.94
EMP0493,IT Setup,2022-04-23 14:40:50,1.63,408.64
EMP0493,Training Module 1,2022-05-05 19:40:50,1.03,395.97
EMP0493,Training Module 2,2022-05-16 01:40:50,1.85,428.24
EMP0494,First Week Check-in,2021-05-14 18:08:45,1.05,269.89
EMP0494,Introduction Session,2021-05-16 00:08:45,1.91,194.08
EMP0494,Complete Documentation,2021-05-17 10:08:45,1.04,286.56
EMP0494,IT Setup,2021-05-30 14:08:45,1.79,302.35
EMP0494,Training Module 1,2021-06-13 18:08:45,0.74,387.06
EMP0494,Training Module 2,2021-06-18 21:08:45,0.76,407.96
EMP0495,First Week Check-in,2021-08-21 17:45:22,1.44,360.22
EMP0495,Introduction Session,2021-08-26 01:45:22,1.82,186.89
EMP0495,Complete Documentation,2021-09-07 04:45:22,1.77,412.05
EMP0495,IT Setup,2021-09-11 10:45:22,1.08,433.27
EMP0495,Training Module 1,2021-09-19 16:45:22,0.29,274.13
EMP0495,Training Module 2,2021-09-25 21:45:22,1.04,324.95
EMP0496,First Week Check-in,2024-06-03 13:42:38,1.99,206.39
EMP0496,Introduction Session,2024-06-04 23:42:38,1.46,370.74
EMP0496,Complete Documentation,2024-06-20 09:42:38,1.16,248.84
EMP0496,IT Setup,2024-07-05 18:42:38,0.55,192.54
EMP0496,Training Module 1,2024-07-08 06:42:38,0.7,342.38
EMP0496,Training Module 2,2024-07-19 18:42:38,0.84,62.84
EMP0497,First Week Check-in,2023-08-31 15:13:23,0.35,232.3
EMP0497,Introduction Session,2023-09-03 22:13:23,1.18,423.93
EMP0497,Complete Documentation,2023-09-19 01:13:23,1.38,270.53
EMP0497,IT Setup,2023-10-04 07:13:23,0.51,396.59
EMP0497,Training Module 1,2023-10-14 18:13:23,1.41,313.12
EMP0497,Training Module 2,2023-10-24 03:13:23,1.82,404.2
EMP0498,First Week Check-in,2024-07-24 22:33:55,1.45,332.09
EMP0498,Introduction Session,2024-07-27 08:33:55,0.29,232.04
EMP0498,Complete Documentation,2024-07-29 16:33:55,0.93,391.96
EMP0498,IT Setup,2024-08-08 01:33:55,0.76,278.65
EMP0498,Training Module 1,2024-08-23 02:33:55,0.42,302.3
EMP0498,Training Module 2,2024-08-24 05:33:55,0.62,182.44
EMP0499,First Week Check-in,2024-04-02 00:37:31,1.99,107.27
EMP0499,Introduction Session,2024-04-11 11:37:31,1.11,153.84
EMP0499,Complete Documentation,2024-04-22 22:37:31,0.26,334.18
EMP0499,IT Setup,2024-05-05 03:37:31,1.49,242.77
EMP0499,Training Module 1,2024-05-11 07:37:31,0.75,270.92
EMP0499,Training Module 2,2024-05-18 07:37:31,0.33,470.87
EMP0500,First Week Check-in,2021-04-14 13:37:45,1.23,272.39
EMP0500,Introduction Session,2021-04-23 13:37:45,0.25,255.35
EMP0500,Complete Documentation,2021-04-27 22:37:45,0.79,53.87
EMP0500,IT Setup,2021-05-11 23:37:45,0.57,364.61
EMP0500,Training Module 1,2021-05-22 01:37:45,0.47,133.11
EMP0500,Training Module 2,2021-06-03 10:37:45,1.2,402.73
EMP0501,First Week Check-in,2022-11-22 14:16:40,1.06,380.16
EMP0501,Introduction Session,2022-12-06 02:16:40,1.26,421.23
EMP0501,Complete Documentation,2022-12-09 06:16:40,0.74,121.05
EMP0501,IT Setup,2022-12-12 06:16:40,0.64,464.83
EMP0501,Training Module 1,2022-12-18 14:16:40,0.45,227.92
EMP0501,Training Module 2,2022-12-31 15:16:40,1.56,200.15
EMP0502,First Week Check-in,2021-11-24 08:57:45,1.57,484.53
EMP0502,Introduction Session,2021-12-03 19:57:45,0.54,340.83
EMP0502,Complete Documentation,2021-12-04 20:57:45,0.94,299.52
EMP0502,IT Setup,2021-12-08 05:57:45,0.35,213.73
EMP0502,Training Module 1,2021-12-12 16:57:45,1.92,348.19
EMP0502,Training Module 2,2021-12-13 22:57:45,1.34,267.4
EMP0503,First Week Check-in,2021-07-30 08:34:31,1.02,428.15
EMP0503,Introduction Session,2021-08-12 13:34:31,0.39,134.01
EMP0503,Complete Documentation,2021-08-14 00:34:31,0.17,330.94
EMP0503,IT Setup,2021-08-29 09:34:31,0.49,170.19
EMP0503,Training Module 1,2021-09-11 11:34:31,1.98,362.69
EMP0503,Training Module 2,2021-09-17 12:34:31,0.71,424.3
EMP0504,First Week Check-in,2020-07-03 18:27:52,1.68,232.68
EMP0504,Introduction Session,2020-07-07 21:27:52,0.57,61.18
EMP0504,Complete Documentation,2020-07-15 09:27:52,1.13,277.95
EMP0504,IT Setup,2020-07-30 15:27:52,1.62,418.83
EMP0504,Training Module 1,2020-08-02 19:27:52,1.13,319.48
EMP0504,Training Module 2,2020-08-10 23:27:52,0.72,466.65
EMP0505,First Week Check-in,2022-05-02 22:49:56,0.71,54.34
EMP0505,Introduction Session,2022-05-08 00:49:56,1.42,216.35
EMP0505,Complete Documentation,2022-05-10 05:49:56,0.68,351.17
EMP0505,IT Setup,2022-05-16 09:49:56,0.54,201.74
EMP0505,Training Module 1,2022-05-25 21:49:56,1.78,110.95
EMP0505,Training Module 2,2022-06-03 01:49:56,1.55,398.55
EMP0506,First Week Check-in,2023-02-11 19:11:22,1.19,353.17
EMP0506,Introduction Session,2023-02-14 20:11:22,1.67,357.25
EMP0506,Complete Documentation,2023-02-23 04:11:22,0.65,464.87
EMP0506,IT Setup,2023-03-07 13:11:22,1.18,255.99
EMP0506,Training Module 1,2023-03-15 22:11:22,0.63,64.57
EMP0506,Training Module 2,2023-03-27 00:11:22,1.95,118.08
EMP0507,First Week Check-in,2021-09-14 15:23:44,0.35,189.46
EMP0507,Introduction Session,2021-09-17 01:23:44,0.29,78.86
EMP0507,Complete Documentation,2021-09-24 08:23:44,1.35,128.7
EMP0507,IT Setup,2021-10-04 18:23:44,1.33,371.97
EMP0507,Training Module 1,2021-10-15 05:23:44,1.65,309.73
EMP0507,Training Module 2,2021-10-20 11:23:44,1.49,353.85
EMP0508,First Week Check-in,2022-10-03 15:33:40,0.35,149.99
EMP0508,Introduction Session,2022-10-18 17:33:40,0.76,270.57
EMP0508,Complete Documentation,2022-10-31 22:33:40,0.4,438.31
EMP0508,IT Setup,2022-11-12 04:33:40,1.92,373.53
EMP0508,Training Module 1,2022-11-19 06:33:40,1.1,364.64
EMP0508,Training Module 2,2022-12-02 13:33:40,0.22,165.63
EMP0509,First Week Check-in,2022-04-23 19:14:00,1.15,62.09
EMP0509,Introduction Session,2022-05-06 02:14:00,0.38,228.77
EMP0509,Complete Documentation,2022-05-16 10:14:00,1.36,236.64
EMP0509,IT Setup,2022-05-31 12:14:00,1.58,358.41
EMP0509,Training Module 1,2022-06-06 18:14:00,0.52,118.4
EMP0509,Training Module 2,2022-06-13 21:14:00,1.04,352.39
EMP0510,First Week Check-in,2022-01-26 18:12:15,1.03,127.65
EMP0510,Introduction Session,2022-02-07 19:12:15,1.1,429.65
EMP0510,Complete Documentation,2022-02-14 06:12:15,1.52,448.74
EMP0510,IT Setup,2022-02-26 06:12:15,0.35,276.59
EMP0510,Training Module 1,2022-03-04 12:12:15,1.14,420.47
EMP0510,Training Module 2,2022-03-19 20:12:15,1.46,292.84
EMP0511,First Week Check-in,2022-06-21 17:59:51,1.24,336.3
EMP0511,Introduction Session,2022-06-22 20:59:51,0.15,279.68
EMP0511,Complete Documentation,2022-07-05 02:59:51,0.37,272.36
EMP0511,IT Setup,2022-07-18 09:59:51,0.92,62.51
EMP0511,Training Module 1,2022-07-29 17:59:51,0.63,193.21
EMP0511,Training Module 2,2022-08-10 23:59:51,1.17,199.54
EMP0512,First Week Check-in,2024-09-10 17:59:10,1.07,126.88
EMP0512,Introduction Session,2024-09-15 19:59:10,0.71,73.43
EMP0512,Complete Documentation,2024-10-01 07:59:10,1.55,467.09
EMP0512,IT Setup,2024-10-03 08:59:10,1.58,276.72
EMP0512,Training Module 1,2024-10-10 13:59:10,1.19,123.69
EMP0512,Training Module 2,2024-10-22 14:59:10,0.78,393.9
EMP0513,First Week Check-in,2023-04-18 20:14:43,0.7,253.82
EMP0513,Introduction Session,2023-04-23 20:14:43,0.49,260.96
EMP0513,Complete Documentation,2023-05-08 06:14:43,1.21,329.08
EMP0513,IT Setup,2023-05-19 07:14:43,0.77,420.43
EMP0513,Training Module 1,2023-05-24 08:14:43,1.34,232.21
EMP0513,Training Module 2,2023-05-26 12:14:43,0.17,54.89
EMP0514,First Week Check-in,2021-11-16 14:58:43,1.47,140.68
EMP0514,Introduction Session,2021-11-29 15:58:43,0.24,77.19
EMP0514,Complete Documentation,2021-12-02 21:58:43,1.77,169.93
EMP0514,IT Setup,2021-12-07 04:58:43,1.24,384.48
EMP0514,Training Module 1,2021-12-14 16:58:43,0.25,74.7
EMP0514,Training Module 2,2021-12-17 21:58:43,1.08,110.58
EMP0515,First Week Check-in,2024-09-17 23:53:10,1.45,461.58
EMP0515,Introduction Session,2024-09-30 05:53:10,0.37,283.83
EMP0515,Complete Documentation,2024-10-14 16:53:10,0.7,355.72
EMP0515,IT Setup,2024-10-25 19:53:10,1.06,468.91
EMP0515,Training Module 1,2024-11-07 04:53:10,1.52,358.64
EMP0515,Training Module 2,2024-11-09 10:53:10,0.93,84.73
EMP0516,First Week Check-in,2021-06-12 20:33:02,0.62,331.9
EMP0516,Introduction Session,2021-06-15 01:33:02,0.9,158.23
EMP0516,Complete Documentation,2021-06-17 10:33:02,0.61,242.44
EMP0516,IT Setup,2021-06-21 16:33:02,0.59,435.18
EMP0516,Training Module 1,2021-07-04 20:33:02,0.47,402.16
EMP0516,Training Module 2,2021-07-09 01:33:02,1.05,387.4
EMP0517,First Week Check-in,2022-12-10 15:38:03,0.57,227.72
EMP0517,Introduction Session,2022-12-22 21:38:03,0.33,162.14
EMP0517,Complete Documentation,2023-01-07 09:38:03,1.38,376.87
EMP0517,IT Setup,2023-01-12 19:38:03,1.82,474.27
EMP0517,Training Module 1,2023-01-15 07:38:03,0.78,274.79
EMP0517,Training Module 2,2023-01-16 18:38:03,1.66,211.84
EMP0518,First Week Check-in,2020-12-12 12:38:47,0.64,105.14
EMP0518,Introduction Session,2020-12-15 00:38:47,1.38,307.0
EMP0518,Complete Documentation,2020-12-29 07:38:47,1.9,225.41
EMP0518,IT Setup,2021-01-06 14:38:47,1.9,462.9
EMP0518,Training Module 1,2021-01-07 15:38:47,1.8,423.36
EMP0518,Training Module 2,2021-01-23 00:38:47,0.54,229.38
EMP0519,First Week Check-in,2020-12-22 20:42:36,0.16,270.06
EMP0519,Introduction Session,2020-12-29 04:42:36,1.12,198.04
EMP0519,Complete Documentation,2021-01-09 05:42:36,1.19,193.04
EMP0519,IT Setup,2021-01-21 17:42:36,0.42,492.53
EMP0519,Training Module 1,2021-01-25 17:42:36,0.24,175.71
EMP0519,Training Module 2,2021-02-07 17:42:36,0.94,422.73
EMP0520,First Week Check-in,2021-12-31 20:45:41,1.09,200.17
EMP0520,Introduction Session,2022-01-14 08:45:41,0.98,198.63
EMP0520,Complete Documentation,2022-01-18 18:45:41,0.5,283.29
EMP0520,IT Setup,2022-01-24 04:45:41,0.74,164.44
EMP0520,Training Module 1,2022-01-28 13:45:41,1.37,278.79
EMP0520,Training Module 2,2022-02-12 16:45:41,1.46,174.15
EMP0521,First Week Check-in,2020-08-26 23:49:45,1.95,256.13
EMP0521,Introduction Session,2020-09-02 08:49:45,0.88,305.69
EMP0521,Complete Documentation,2020-09-15 14:49:45,1.52,455.17
EMP0521,IT Setup,2020-09-30 20:49:45,1.03,159.11
EMP0521,Training Module 1,2020-10-16 03:49:45,1.23,136.76
EMP0521,Training Module 2,2020-10-21 12:49:45,1.57,418.71
EMP0522,First Week Check-in,2020-09-02 23:33:52,0.3,364.15
EMP0522,Introduction Session,2020-09-11 09:33:52,1.22,102.38
EMP0522,Complete Documentation,2020-09-21 11:33:52,0.72,142.8
EMP0522,IT Setup,2020-09-24 17:33:52,0.94,256.58
EMP0522,Training Module 1,2020-09-29 21:33:52,1.37,392.36
EMP0522,Training Module 2,2020-10-06 02:33:52,1.67,181.15
EMP0523,First Week Check-in,2021-01-06 23:24:01,0.38,256.65
EMP0523,Introduction Session,2021-01-18 09:24:01,0.77,275.54
EMP0523,Complete Documentation,2021-01-20 14:24:01,0.72,494.86
EMP0523,IT Setup,2021-02-03 16:24:01,0.63,177.91
EMP0523,Training Module 1,2021-02-04 21:24:01,1.0,51.2
EMP0523,Training Module 2,2021-02-10 21:24:01,1.48,180.57
EMP0524,First Week Check-in,2022-02-04 19:28:26,0.53,344.2
EMP0524,Introduction Session,2022-02-11 22:28:26,1.9,52.81
EMP0524,Complete Documentation,2022-02-18 01:28:26,0.46,122.1
EMP0524,IT Setup,2022-03-02 01:28:26,0.64,179.85
EMP0524,Training Module 1,2022-03-11 03:28:26,0.52,318.55
EMP0524,Training Module 2,2022-03-18 13:28:26,1.64,356.47
EMP0525,First Week Check-in,2023-05-10 21:16:58,1.46,339.8
EMP0525,Introduction Session,2023-05-21 23:16:58,1.38,433.13
EMP0525,Complete Documentation,2023-05-26 08:16:58,0.2,411.34
EMP0525,IT Setup,2023-06-02 12:16:58,1.03,278.54
EMP0525,Training Module 1,2023-06-18 00:16:58,0.65,426.97
EMP0525,Training Module 2,2023-06-25 09:16:58,0.8,342.21
EMP0526,First Week Check-in,2021-09-17 03:20:04,1.98,238.5
EMP0526,Introduction Session,2021-09-24 04:20:04,1.24,208.13
EMP0526,Complete Documentation,2021-09-25 11:20:04,1.06,398.76
EMP0526,IT Setup,2021-10-05 15:20:04,1.06,60.0
EMP0526,Training Module 1,2021-10-16 01:20:04,1.45,157.78
EMP0526,Training Module 2,2021-10-26 08:20:04,1.32,269.43
EMP0527,First Week Check-in,2022-09-06 18:17:09,1.84,273.87
EMP0527,Introduction Session,2022-09-21 20:17:09,1.71,262.5
EMP0527,Complete Documentation,2022-09-29 07:17:09,1.68,306.45
EMP0527,IT Setup,2022-10-02 08:17:09,1.83,150.82
EMP0527,Training Module 1,2022-10-11 10:17:09,0.83,494.14
EMP0527,Training Module 2,2022-10-18 20:17:09,1.94,70.28
EMP0528,First Week Check-in,2022-09-23 17:04:15,0.72,321.68
EMP0528,Introduction Session,2022-10-06 18:04:15,1.01,75.94
EMP0528,Complete Documentation,2022-10-08 05:04:15,1.43,218.69
EMP0528,IT Setup,2022-10-17 05:04:15,0.69,430.94
EMP0528,Training Module 1,2022-10-30 13:04:15,1.3,285.35
EMP0528,Training Module 2,2022-11-09 16:04:15,0.79,296.16
EMP0529,First Week Check-in,2022-11-13 19:05:34,0.31,225.45
EMP0529,Introduction Session,2022-11-15 19:05:34,1.08,187.9
EMP0529,Complete Documentation,2022-11-24 19:05:34,0.93,284.52
EMP0529,IT Setup,2022-12-08 02:05:34,1.52,473.54
EMP0529,Training Module 1,2022-12-20 09:05:34,0.86,251.56
EMP0529,Training Module 2,2022-12-26 11:05:34,0.38,250.11
EMP0530,First Week Check-in,2023-04-19 00:52:45,1.04,137.62
EMP0530,Introduction Session,2023-04-24 02:52:45,1.5,491.79
EMP0530,Complete Documentation,2023-04-25 08:52:45,1.74,327.09
EMP0530,IT Setup,2023-05-09 12:52:45,0.8,180.46
EMP0530,Training Module 1,2023-05-13 14:52:45,1.11,445.75
EMP0530,Training Module 2,2023-05-24 20:52:45,0.6,256.64
EMP0531,First Week Check-in,2023-10-11 18:09:24,1.9,389.76
EMP0531,Introduction Session,2023-10-21 20:09:24,1.42,397.71
EMP0531,Complete Documentation,2023-10-31 23:09:24,0.39,395.0
EMP0531,IT Setup,2023-11-11 06:09:24,1.52,311.34
EMP0531,Training Module 1,2023-11-12 12:09:24,1.34,152.12
EMP0531,Training Module 2,2023-11-18 19:09:24,1.0,391.79
