Case_ID,Activity,Timestamp,CO2_Impact,Activity_Cost
EMP00551,Welcome Package Distribution,2024-02-07 11:05:21,1.36,70.32
EMP00551,Feedback Collection,2024-02-08 13:05:21,1.36,359.87
EMP00552,First Week Check-in,2023-02-17 22:48:48,1.04,386.99
EMP00552,Introduction Session,2023-02-19 05:48:48,1.54,191.54
EMP00552,Complete Documentation,2023-02-24 15:48:48,1.89,475.41
EMP00552,IT Setup,2023-03-07 00:48:48,0.3,128.69
EMP00552,Training Module 1,2023-03-22 03:48:48,1.3,195.52
EMP00552,Training Module 2,2023-04-02 05:48:48,1.47,260.53
EMP00552,Welcome Package Distribution,2023-04-05 13:48:48,1.26,76.69
EMP00552,Feedback Collection,2023-04-19 13:48:48,0.17,167.26
EMP00553,First Week Check-in,2023-07-04 18:47:06,0.2,428.79
EMP00553,Introduction Session,2023-07-17 22:47:06,1.14,370.37
EMP00553,Complete Documentation,2023-07-21 00:47:06,1.69,231.58
EMP00553,IT Setup,2023-08-05 00:47:06,0.88,189.16
EMP00553,Training Module 1,2023-08-10 08:47:06,0.19,394.08
EMP00553,Training Module 2,2023-08-17 15:47:06,0.26,83.13
EMP00553,Welcome Package Distribution,2023-08-27 16:47:06,1.29,268.98
EMP00553,Feedback Collection,2023-09-09 17:47:06,1.44,247.94
EMP00554,First Week Check-in,2023-05-19 22:50:17,0.17,157.14
EMP00554,Introduction Session,2023-05-25 00:50:17,1.06,252.06
EMP00554,Complete Documentation,2023-06-02 12:50:17,0.5,480.33
EMP00554,IT Setup,2023-06-11 17:50:17,0.11,219.89
EMP00554,Training Module 1,2023-06-25 01:50:17,1.21,51.25
EMP00554,Training Module 2,2023-06-29 11:50:17,1.42,89.86
EMP00554,Welcome Package Distribution,2023-07-02 11:50:17,0.81,231.28
EMP00554,Feedback Collection,2023-07-16 23:50:17,0.4,281.77
EMP00555,First Week Check-in,2023-12-27 12:50:25,0.62,386.48
EMP00555,Introduction Session,2023-12-30 19:50:25,0.72,375.87
EMP00555,Complete Documentation,2024-01-05 20:50:25,1.41,416.26
EMP00555,IT Setup,2024-01-11 01:50:25,1.04,446.29
EMP00555,Training Module 1,2024-01-18 06:50:25,0.99,361.42
EMP00555,Training Module 2,2024-01-26 08:50:25,1.61,287.23
EMP00555,Welcome Package Distribution,2024-01-29 12:50:25,1.18,353.9
EMP00555,Feedback Collection,2024-02-09 13:50:25,0.26,402.55
EMP00556,First Week Check-in,2023-03-22 13:34:21,0.99,128.61
EMP00556,Introduction Session,2023-04-06 19:34:21,1.68,130.36
EMP00556,Complete Documentation,2023-04-20 05:34:21,0.26,397.47
EMP00556,IT Setup,2023-04-30 09:34:21,1.17,71.26
EMP00556,Training Module 1,2023-05-14 11:34:21,0.79,305.24
EMP00556,Training Module 2,2023-05-17 14:34:21,1.02,385.95
EMP00556,Welcome Package Distribution,2023-05-20 21:34:21,1.84,143.56
EMP00556,Feedback Collection,2023-06-05 04:34:21,0.77,287.63
EMP00557,First Week Check-in,2023-05-22 20:21:40,0.48,441.62
EMP00557,Introduction Session,2023-06-04 03:21:40,1.01,252.61
EMP00557,Complete Documentation,2023-06-16 05:21:40,0.49,320.65
EMP00557,IT Setup,2023-06-20 16:21:40,1.23,228.42
EMP00557,Training Module 1,2023-06-29 04:21:40,0.98,369.39
EMP00557,Training Module 2,2023-07-09 06:21:40,0.49,148.27
EMP00557,Welcome Package Distribution,2023-07-16 14:21:40,0.19,91.63
EMP00557,Feedback Collection,2023-07-20 23:21:40,0.9,65.18
EMP00558,First Week Check-in,2023-12-28 15:24:00,1.46,280.05
EMP00558,Introduction Session,2023-12-30 19:24:00,1.7,127.31
EMP00558,Complete Documentation,2024-01-04 05:24:00,0.47,388.56
EMP00558,IT Setup,2024-01-17 15:24:00,0.43,332.46
EMP00558,Training Module 1,2024-01-18 20:24:00,0.57,349.1
EMP00558,Training Module 2,2024-01-19 22:24:00,1.11,60.55
EMP00558,Welcome Package Distribution,2024-01-26 10:24:00,1.9,380.37
EMP00558,Feedback Collection,2024-01-27 16:24:00,0.14,414.73
EMP00559,First Week Check-in,2023-06-10 21:56:45,1.61,296.99
EMP00559,Introduction Session,2023-06-24 02:56:45,0.5,194.56
EMP00559,Complete Documentation,2023-06-26 14:56:45,1.54,359.5
EMP00559,IT Setup,2023-07-02 14:56:45,1.22,318.13
EMP00559,Training Module 1,2023-07-17 01:56:45,1.58,488.37
EMP00559,Training Module 2,2023-07-27 07:56:45,1.53,91.78
EMP00559,Welcome Package Distribution,2023-08-09 18:56:45,1.97,109.86
EMP00559,Feedback Collection,2023-08-12 00:56:45,1.88,79.39
EMP00560,First Week Check-in,2023-07-11 23:39:05,1.68,60.38
EMP00560,Introduction Session,2023-07-16 08:39:05,1.3,444.33
EMP00560,Complete Documentation,2023-07-25 19:39:05,1.6,202.54
EMP00560,IT Setup,2023-08-02 00:39:05,0.4,217.59
EMP00560,Training Module 1,2023-08-12 07:39:05,0.65,391.11
EMP00560,Training Module 2,2023-08-15 19:39:05,0.24,423.37
EMP00560,Welcome Package Distribution,2023-08-30 04:39:05,0.94,456.33
EMP00560,Feedback Collection,2023-09-13 06:39:05,1.54,450.71
EMP00561,First Week Check-in,2023-06-07 02:37:59,0.84,178.95
EMP00561,Introduction Session,2023-06-12 08:37:59,0.84,307.8
EMP00561,Complete Documentation,2023-06-15 09:37:59,1.58,309.55
EMP00561,IT Setup,2023-06-17 17:37:59,0.64,102.74
EMP00561,Training Module 1,2023-06-26 17:37:59,0.41,495.3
EMP00561,Training Module 2,2023-06-28 00:37:59,1.3,54.76
EMP00561,Welcome Package Distribution,2023-07-02 04:37:59,0.95,142.75
EMP00561,Feedback Collection,2023-07-09 09:37:59,1.41,290.29
EMP00562,First Week Check-in,2023-06-09 17:36:36,1.21,271.72
EMP00562,Introduction Session,2023-06-12 22:36:36,0.73,377.77
EMP00562,Complete Documentation,2023-06-20 10:36:36,1.6,212.13
EMP00562,IT Setup,2023-06-24 18:36:36,0.3,278.13
EMP00562,Training Module 1,2023-06-30 23:36:36,0.17,343.85
EMP00562,Training Module 2,2023-07-04 11:36:36,0.82,292.17
EMP00562,Welcome Package Distribution,2023-07-17 16:36:36,1.16,88.24
EMP00562,Feedback Collection,2023-08-01 21:36:36,0.19,231.84
EMP00563,First Week Check-in,2023-11-01 13:04:41,0.4,89.91
EMP00563,Introduction Session,2023-11-09 15:04:41,1.55,307.82
EMP00563,Complete Documentation,2023-11-18 23:04:41,1.19,359.29
EMP00563,IT Setup,2023-11-24 07:04:41,0.39,200.38
EMP00563,Training Module 1,2023-11-30 18:04:41,0.68,406.74
EMP00563,Training Module 2,2023-12-08 18:04:41,0.65,467.88
EMP00563,Welcome Package Distribution,2023-12-24 03:04:41,1.53,434.38
EMP00563,Feedback Collection,2024-01-05 06:04:41,1.18,357.14
EMP00564,First Week Check-in,2023-10-30 02:28:51,0.19,395.96
EMP00564,Introduction Session,2023-11-02 06:28:51,1.32,66.54
EMP00564,Complete Documentation,2023-11-11 11:28:51,0.68,89.41
EMP00564,IT Setup,2023-11-19 22:28:51,1.03,365.12
EMP00564,Training Module 1,2023-12-01 22:28:51,0.48,338.65
EMP00564,Training Module 2,2023-12-16 22:28:51,0.37,111.23
EMP00564,Welcome Package Distribution,2023-12-31 01:28:51,0.7,102.94
EMP00564,Feedback Collection,2024-01-10 13:28:51,0.7,198.49
EMP00565,First Week Check-in,2023-09-14 22:54:26,0.35,380.09
EMP00565,Introduction Session,2023-09-26 22:54:26,0.41,109.72
EMP00565,Complete Documentation,2023-10-11 01:54:26,0.65,336.57
EMP00565,IT Setup,2023-10-19 05:54:26,1.5,213.6
EMP00565,Training Module 1,2023-11-02 17:54:26,1.86,223.62
EMP00565,Training Module 2,2023-11-11 18:54:26,0.81,262.75
EMP00565,Welcome Package Distribution,2023-11-13 00:54:26,1.51,102.12
EMP00565,Feedback Collection,2023-11-28 05:54:26,1.28,435.11
EMP00566,First Week Check-in,2023-11-13 03:43:52,1.99,265.01
EMP00566,Introduction Session,2023-11-27 04:43:52,1.11,268.32
EMP00566,Complete Documentation,2023-12-02 06:43:52,0.54,332.58
EMP00566,IT Setup,2023-12-10 12:43:52,0.4,240.94
EMP00566,Training Module 1,2023-12-20 15:43:52,1.55,70.16
EMP00566,Training Module 2,2024-01-01 17:43:52,1.67,388.97
EMP00566,Welcome Package Distribution,2024-01-13 19:43:52,1.55,53.75
EMP00566,Feedback Collection,2024-01-19 07:43:52,1.35,365.98
EMP00567,First Week Check-in,2023-02-12 19:56:33,1.87,290.72
EMP00567,Introduction Session,2023-02-28 02:56:33,1.35,131.99
EMP00567,Complete Documentation,2023-03-10 12:56:33,0.76,107.27
EMP00567,IT Setup,2023-03-16 15:56:33,1.06,239.91
EMP00567,Training Module 1,2023-03-31 16:56:33,0.52,191.17
EMP00567,Training Module 2,2023-04-09 03:56:33,0.38,221.71
EMP00567,Welcome Package Distribution,2023-04-12 13:56:33,1.37,336.61
EMP00567,Feedback Collection,2023-04-19 17:56:33,0.26,227.19
EMP00568,First Week Check-in,2023-10-19 18:25:36,0.69,243.23
EMP00568,Introduction Session,2023-11-01 23:25:36,1.01,137.77
EMP00568,Complete Documentation,2023-11-10 00:25:36,0.45,408.89
EMP00568,IT Setup,2023-11-25 10:25:36,1.04,95.88
EMP00568,Training Module 1,2023-12-10 17:25:36,1.89,240.84
EMP00568,Training Module 2,2023-12-20 22:25:36,0.57,113.99
EMP00568,Welcome Package Distribution,2023-12-30 01:25:36,1.83,186.6
EMP00568,Feedback Collection,2024-01-10 03:25:36,0.48,86.87
EMP00569,First Week Check-in,2023-06-28 13:19:47,0.42,66.89
EMP00569,Introduction Session,2023-07-10 00:19:47,0.54,303.99
EMP00569,Complete Documentation,2023-07-11 06:19:47,0.29,492.82
EMP00569,IT Setup,2023-07-15 08:19:47,0.32,193.09
EMP00569,Training Module 1,2023-07-20 13:19:47,0.96,64.06
EMP00569,Training Module 2,2023-08-04 01:19:47,0.23,486.33
EMP00569,Welcome Package Distribution,2023-08-15 09:19:47,0.95,381.86
EMP00569,Feedback Collection,2023-08-29 18:19:47,1.43,118.6
EMP00570,First Week Check-in,2023-09-18 00:46:01,1.78,224.79
EMP00570,Introduction Session,2023-09-21 05:46:01,1.63,249.66
EMP00570,Complete Documentation,2023-09-25 08:46:01,0.17,100.56
EMP00570,IT Setup,2023-09-30 14:46:01,0.35,140.32
EMP00570,Training Module 1,2023-10-08 20:46:01,1.32,365.95
EMP00570,Training Module 2,2023-10-12 01:46:01,1.07,454.69
EMP00570,Welcome Package Distribution,2023-10-17 04:46:01,1.34,272.21
EMP00570,Feedback Collection,2023-10-27 09:46:01,0.31,158.35
EMP00571,First Week Check-in,2023-07-22 21:46:37,1.24,318.66
EMP00571,Introduction Session,2023-08-06 07:46:37,1.26,225.06
EMP00571,Complete Documentation,2023-08-11 13:46:37,0.71,498.05
EMP00571,IT Setup,2023-08-18 22:46:37,0.16,333.71
EMP00571,Training Module 1,2023-08-20 05:46:37,1.25,438.73
EMP00571,Training Module 2,2023-08-29 15:46:37,0.24,154.59
EMP00571,Welcome Package Distribution,2023-09-08 01:46:37,0.2,450.55
EMP00571,Feedback Collection,2023-09-19 07:46:37,0.41,402.38
EMP00572,First Week Check-in,2023-03-12 16:59:26,0.14,269.01
EMP00572,Introduction Session,2023-03-13 17:59:26,0.21,82.11
EMP00572,Complete Documentation,2023-03-28 22:59:26,1.57,409.87
EMP00572,IT Setup,2023-04-06 05:59:26,0.74,359.96
EMP00572,Training Module 1,2023-04-08 14:59:26,0.21,463.8
EMP00572,Training Module 2,2023-04-12 15:59:26,1.15,474.25
EMP00572,Welcome Package Distribution,2023-04-17 16:59:26,0.9,216.72
EMP00572,Feedback Collection,2023-04-28 01:59:26,0.8,413.71
EMP00573,First Week Check-in,2023-11-01 13:14:55,0.26,239.39
EMP00573,Introduction Session,2023-11-04 14:14:55,0.91,87.01
EMP00573,Complete Documentation,2023-11-09 01:14:55,0.11,51.34
EMP00573,IT Setup,2023-11-18 10:14:55,1.9,186.4
EMP00573,Training Module 1,2023-12-02 12:14:55,0.8,480.94
EMP00573,Training Module 2,2023-12-09 20:14:55,1.8,431.41
EMP00573,Welcome Package Distribution,2023-12-13 01:14:55,0.69,232.77
EMP00573,Feedback Collection,2023-12-23 10:14:55,1.35,152.41
EMP00574,First Week Check-in,2023-07-22 20:10:18,0.58,224.79
EMP00574,Introduction Session,2023-08-04 08:10:18,1.27,434.02
EMP00574,Complete Documentation,2023-08-12 19:10:18,0.96,453.86
EMP00574,IT Setup,2023-08-21 05:10:18,1.93,98.98
EMP00574,Training Module 1,2023-09-04 13:10:18,1.27,219.71
EMP00574,Training Module 2,2023-09-12 22:10:18,1.67,65.11
EMP00574,Welcome Package Distribution,2023-09-27 08:10:18,0.1,100.21
EMP00574,Feedback Collection,2023-10-02 11:10:18,0.35,362.28
EMP00575,First Week Check-in,2023-11-28 00:47:39,1.68,298.74
EMP00575,Introduction Session,2023-12-09 07:47:39,0.39,245.08
EMP00575,Complete Documentation,2023-12-11 13:47:39,1.05,273.23
EMP00575,IT Setup,2023-12-19 19:47:39,0.42,287.11
EMP00575,Training Module 1,2023-12-21 06:47:39,1.67,90.79
EMP00575,Training Module 2,2023-12-29 17:47:39,0.43,307.02
EMP00575,Welcome Package Distribution,2024-01-14 00:47:39,0.58,434.49
EMP00575,Feedback Collection,2024-01-24 00:47:39,1.22,192.36
EMP00576,First Week Check-in,2023-10-13 04:07:17,0.51,388.88
EMP00576,Introduction Session,2023-10-26 09:07:17,0.13,443.39
EMP00576,Complete Documentation,2023-11-08 09:07:17,0.57,498.42
EMP00576,IT Setup,2023-11-10 18:07:17,1.67,415.92
EMP00576,Training Module 1,2023-11-15 21:07:17,1.97,72.86
EMP00576,Training Module 2,2023-11-27 02:07:17,0.19,273.36
EMP00576,Welcome Package Distribution,2023-12-12 12:07:17,0.56,150.37
EMP00576,Feedback Collection,2023-12-16 23:07:17,1.0,63.76
EMP00577,First Week Check-in,2023-02-23 14:38:08,0.8,98.34
EMP00577,Introduction Session,2023-03-05 20:38:08,0.15,383.8
EMP00577,Complete Documentation,2023-03-21 00:38:08,1.86,432.48
EMP00577,IT Setup,2023-03-30 06:38:08,0.23,167.36
EMP00577,Training Module 1,2023-04-09 09:38:08,0.68,376.95
EMP00577,Training Module 2,2023-04-13 17:38:08,0.49,318.79
EMP00577,Welcome Package Distribution,2023-04-26 03:38:08,0.68,55.18
EMP00577,Feedback Collection,2023-05-05 10:38:08,0.51,51.02
EMP00578,First Week Check-in,2023-09-22 18:36:28,1.52,406.82
EMP00578,Introduction Session,2023-10-01 04:36:28,0.73,127.24
EMP00578,Complete Documentation,2023-10-05 12:36:28,0.23,112.55
EMP00578,IT Setup,2023-10-11 19:36:28,0.17,338.3
EMP00578,Training Module 1,2023-10-23 02:36:28,0.32,135.86
EMP00578,Training Module 2,2023-10-26 07:36:28,1.1,342.3
EMP00578,Welcome Package Distribution,2023-11-07 18:36:28,1.34,189.06
EMP00578,Feedback Collection,2023-11-10 20:36:28,1.99,151.19
EMP00579,First Week Check-in,2023-09-28 08:39:31,1.28,270.08
EMP00579,Introduction Session,2023-10-09 20:39:31,1.01,182.06
EMP00579,Complete Documentation,2023-10-19 06:39:31,1.48,462.27
EMP00579,IT Setup,2023-10-23 17:39:31,1.08,105.3
EMP00579,Training Module 1,2023-11-05 17:39:31,1.33,177.93
EMP00579,Training Module 2,2023-11-17 20:39:31,0.56,233.82
EMP00579,Welcome Package Distribution,2023-11-20 04:39:31,0.25,296.41
EMP00579,Feedback Collection,2023-11-27 07:39:31,1.08,448.83
EMP00580,First Week Check-in,2023-11-17 15:06:57,0.4,236.46
EMP00580,Introduction Session,2023-12-02 23:06:57,1.52,404.99
EMP00580,Complete Documentation,2023-12-11 00:06:57,1.36,112.3
EMP00580,IT Setup,2023-12-14 00:06:57,1.39,141.6
EMP00580,Training Module 1,2023-12-15 06:06:57,1.81,110.07
EMP00580,Training Module 2,2023-12-26 13:06:57,1.32,85.84
EMP00580,Welcome Package Distribution,2024-01-03 01:06:57,1.1,354.62
EMP00580,Feedback Collection,2024-01-09 06:06:57,0.53,481.02
EMP00581,First Week Check-in,2023-12-29 22:31:01,1.0,122.51
EMP00581,Introduction Session,2024-01-14 02:31:01,0.13,225.1
EMP00581,Complete Documentation,2024-01-18 13:31:01,0.14,411.27
EMP00581,IT Setup,2024-01-29 15:31:01,1.3,271.15
EMP00581,Training Module 1,2024-02-02 23:31:01,1.9,162.0
EMP00581,Training Module 2,2024-02-05 08:31:01,1.03,71.82
EMP00581,Welcome Package Distribution,2024-02-08 12:31:01,1.96,318.04
EMP00581,Feedback Collection,2024-02-12 12:31:01,0.97,477.53
EMP00582,First Week Check-in,2023-05-01 20:13:21,0.33,356.45
EMP00582,Introduction Session,2023-05-11 06:13:21,1.05,261.0
EMP00582,Complete Documentation,2023-05-20 14:13:21,0.78,409.48
EMP00582,IT Setup,2023-05-23 00:13:21,1.29,459.57
EMP00582,Training Module 1,2023-06-01 02:13:21,1.1,399.89
EMP00582,Training Module 2,2023-06-13 12:13:21,1.58,276.54
EMP00582,Welcome Package Distribution,2023-06-26 20:13:21,1.2,380.95
EMP00582,Feedback Collection,2023-07-10 08:13:21,0.62,91.18
EMP00583,First Week Check-in,2023-04-06 18:15:42,0.12,78.17
EMP00583,Introduction Session,2023-04-20 18:15:42,1.81,322.71
EMP00583,Complete Documentation,2023-04-30 05:15:42,0.64,197.05
EMP00583,IT Setup,2023-05-07 16:15:42,0.14,367.1
EMP00583,Training Module 1,2023-05-15 02:15:42,1.2,159.52
EMP00583,Training Module 2,2023-05-26 06:15:42,0.83,422.72
EMP00583,Welcome Package Distribution,2023-05-31 16:15:42,0.34,130.51
EMP00583,Feedback Collection,2023-06-11 20:15:42,0.58,237.14
EMP00584,First Week Check-in,2023-07-28 02:39:18,0.18,142.68
EMP00584,Introduction Session,2023-08-03 09:39:18,1.21,105.19
EMP00584,Complete Documentation,2023-08-18 19:39:18,1.1,59.64
EMP00584,IT Setup,2023-08-19 20:39:18,1.32,442.64
EMP00584,Training Module 1,2023-08-22 23:39:18,1.78,97.79
EMP00584,Training Module 2,2023-08-30 10:39:18,0.5,363.91
EMP00584,Welcome Package Distribution,2023-09-11 10:39:18,2.0,269.45
EMP00584,Feedback Collection,2023-09-26 17:39:18,1.35,429.86
EMP00585,First Week Check-in,2023-03-01 18:06:00,1.26,57.15
EMP00585,Introduction Session,2023-03-11 19:06:00,1.82,454.62
EMP00585,Complete Documentation,2023-03-16 05:06:00,0.16,60.03
EMP00585,IT Setup,2023-03-18 08:06:00,0.37,216.79
EMP00585,Training Module 1,2023-03-27 09:06:00,0.48,253.53
EMP00585,Training Module 2,2023-03-31 14:06:00,0.75,330.74
EMP00585,Welcome Package Distribution,2023-04-09 02:06:00,1.44,129.05
EMP00585,Feedback Collection,2023-04-18 08:06:00,0.11,376.42
EMP00586,First Week Check-in,2023-10-01 21:12:47,1.36,480.42
EMP00586,Introduction Session,2023-10-05 05:12:47,0.63,427.96
EMP00586,Complete Documentation,2023-10-15 11:12:47,1.16,389.06
EMP00586,IT Setup,2023-10-25 18:12:47,1.98,88.12
EMP00586,Training Module 1,2023-11-02 20:12:47,1.48,262.48
EMP00586,Training Module 2,2023-11-04 03:12:47,0.34,137.85
EMP00586,Welcome Package Distribution,2023-11-16 04:12:47,1.25,162.81
EMP00586,Feedback Collection,2023-11-20 15:12:47,1.44,330.57
EMP00587,First Week Check-in,2023-12-01 13:04:33,1.08,105.58
EMP00587,Introduction Session,2023-12-12 18:04:33,1.94,438.86
EMP00587,Complete Documentation,2023-12-20 05:04:33,0.87,279.33
EMP00587,IT Setup,2024-01-03 16:04:33,0.15,472.24
EMP00587,Training Module 1,2024-01-12 21:04:33,1.32,125.46
EMP00587,Training Module 2,2024-01-24 03:04:33,1.16,233.29
EMP00587,Welcome Package Distribution,2024-01-27 04:04:33,0.41,325.73
EMP00587,Feedback Collection,2024-02-11 15:04:33,1.71,271.36
EMP00588,First Week Check-in,2023-01-22 18:15:30,1.38,427.68
EMP00588,Introduction Session,2023-01-29 04:15:30,1.93,302.41
EMP00588,Complete Documentation,2023-02-04 10:15:30,1.92,127.38
EMP00588,IT Setup,2023-02-18 16:15:30,0.65,62.26
EMP00588,Training Module 1,2023-03-04 18:15:30,0.58,118.31
EMP00588,Training Module 2,2023-03-10 21:15:30,0.83,382.61
EMP00588,Welcome Package Distribution,2023-03-26 00:15:30,1.93,380.02
EMP00588,Feedback Collection,2023-04-03 09:15:30,0.14,143.06
EMP00589,First Week Check-in,2023-08-05 23:40:46,0.76,493.85
EMP00589,Introduction Session,2023-08-16 08:40:46,0.51,277.91
EMP00589,Complete Documentation,2023-08-22 19:40:46,1.34,241.91
EMP00589,IT Setup,2023-09-03 05:40:46,1.77,303.96
EMP00589,Training Module 1,2023-09-05 11:40:46,0.66,143.88
EMP00589,Training Module 2,2023-09-15 23:40:46,0.7,411.51
EMP00589,Welcome Package Distribution,2023-09-18 04:40:46,1.39,219.63
EMP00589,Feedback Collection,2023-09-23 13:40:46,0.32,71.6
EMP00590,First Week Check-in,2023-09-07 11:46:50,0.28,98.19
EMP00590,Introduction Session,2023-09-17 12:46:50,0.76,219.84
EMP00590,Complete Documentation,2023-09-28 19:46:50,1.24,352.43
EMP00590,IT Setup,2023-10-07 22:46:50,0.57,385.18
EMP00590,Training Module 1,2023-10-10 08:46:50,0.47,252.92
EMP00590,Training Module 2,2023-10-11 20:46:50,1.06,197.74
EMP00590,Welcome Package Distribution,2023-10-15 02:46:50,1.08,455.88
EMP00590,Feedback Collection,2023-10-25 03:46:50,1.53,331.83
EMP00591,First Week Check-in,2023-02-17 14:18:52,0.77,397.51
EMP00591,Introduction Session,2023-02-25 21:18:52,1.21,358.4
EMP00591,Complete Documentation,2023-03-12 06:18:52,0.93,429.52
EMP00591,IT Setup,2023-03-19 16:18:52,1.49,289.92
EMP00591,Training Module 1,2023-03-21 02:18:52,1.31,296.49
EMP00591,Training Module 2,2023-03-27 03:18:52,0.2,383.0
EMP00591,Welcome Package Distribution,2023-04-10 15:18:52,0.58,173.74
EMP00591,Feedback Collection,2023-04-14 19:18:52,1.06,233.65
EMP00592,First Week Check-in,2023-03-06 10:46:27,0.33,215.54
EMP00592,Introduction Session,2023-03-12 19:46:27,0.39,60.32
EMP00592,Complete Documentation,2023-03-26 00:46:27,0.72,123.04
EMP00592,IT Setup,2023-04-10 06:46:27,0.83,188.32
EMP00592,Training Module 1,2023-04-12 14:46:27,1.12,118.96
EMP00592,Training Module 2,2023-04-26 19:46:27,0.66,197.83
EMP00592,Welcome Package Distribution,2023-05-11 23:46:27,1.76,488.09
EMP00592,Feedback Collection,2023-05-14 11:46:27,1.32,85.14
EMP00593,First Week Check-in,2023-05-27 06:07:14,1.19,335.5
EMP00593,Introduction Session,2023-06-10 08:07:14,1.81,304.46
EMP00593,Complete Documentation,2023-06-16 13:07:14,1.06,301.37
EMP00593,IT Setup,2023-06-30 14:07:14,1.46,107.59
EMP00593,Training Module 1,2023-07-11 17:07:14,0.93,164.3
EMP00593,Training Module 2,2023-07-14 20:07:14,1.7,372.45
EMP00593,Welcome Package Distribution,2023-07-30 08:07:14,1.26,313.18
EMP00593,Feedback Collection,2023-08-08 08:07:14,1.28,392.48
EMP00594,First Week Check-in,2023-10-23 04:31:40,1.25,294.32
EMP00594,Introduction Session,2023-10-28 16:31:40,1.58,122.49
EMP00594,Complete Documentation,2023-11-01 18:31:40,1.65,362.39
EMP00594,IT Setup,2023-11-07 05:31:40,1.28,431.1
EMP00594,Training Module 1,2023-11-21 06:31:40,0.31,161.92
EMP00594,Training Module 2,2023-11-25 14:31:40,1.92,207.68
EMP00594,Welcome Package Distribution,2023-12-05 17:31:40,1.28,413.91
EMP00594,Feedback Collection,2023-12-18 02:31:40,1.48,200.7
EMP00595,First Week Check-in,2023-11-16 02:04:17,1.13,138.36
EMP00595,Introduction Session,2023-11-30 09:04:17,1.93,444.49
EMP00595,Complete Documentation,2023-12-02 18:04:17,0.16,250.42
EMP00595,IT Setup,2023-12-09 05:04:17,1.63,471.81
EMP00595,Training Module 1,2023-12-19 06:04:17,1.11,489.15
EMP00595,Training Module 2,2023-12-20 15:04:17,1.29,270.66
EMP00595,Welcome Package Distribution,2023-12-22 15:04:17,1.86,370.45
EMP00595,Feedback Collection,2024-01-01 00:04:17,0.95,474.0
EMP00596,First Week Check-in,2023-11-19 21:00:43,1.24,268.62
EMP00596,Introduction Session,2023-11-26 02:00:43,0.18,438.98
EMP00596,Complete Documentation,2023-12-04 07:00:43,1.09,401.25
EMP00596,IT Setup,2023-12-12 17:00:43,0.97,405.61
EMP00596,Training Module 1,2023-12-17 02:00:43,1.14,396.25
EMP00596,Training Module 2,2023-12-26 10:00:43,1.77,81.86
EMP00596,Welcome Package Distribution,2024-01-09 11:00:43,1.76,385.67
EMP00596,Feedback Collection,2024-01-19 15:00:43,1.77,141.92
EMP00597,First Week Check-in,2023-04-25 02:15:01,1.65,445.76
EMP00597,Introduction Session,2023-05-02 05:15:01,0.17,185.07
EMP00597,Complete Documentation,2023-05-10 08:15:01,0.87,170.11
EMP00597,IT Setup,2023-05-11 14:15:01,0.93,201.95
EMP00597,Training Module 1,2023-05-26 16:15:01,0.52,381.16
EMP00597,Training Module 2,2023-06-07 23:15:01,0.11,380.33
EMP00597,Welcome Package Distribution,2023-06-21 06:15:01,0.93,323.17
EMP00597,Feedback Collection,2023-07-06 12:15:01,1.98,161.51
EMP00598,First Week Check-in,2023-07-18 18:37:14,0.69,493.12
EMP00598,Introduction Session,2023-07-22 06:37:14,0.73,169.75
EMP00598,Complete Documentation,2023-08-02 17:37:14,0.27,437.03
EMP00598,IT Setup,2023-08-04 00:37:14,0.81,346.39
EMP00598,Training Module 1,2023-08-11 12:37:14,1.1,369.62
EMP00598,Training Module 2,2023-08-22 13:37:14,1.64,111.54
EMP00598,Welcome Package Distribution,2023-09-04 14:37:14,1.95,100.44
EMP00598,Feedback Collection,2023-09-12 14:37:14,1.0,188.03
EMP00599,First Week Check-in,2023-10-07 10:23:28,1.53,364.12
EMP00599,Introduction Session,2023-10-20 18:23:28,0.5,472.77
EMP00599,Complete Documentation,2023-10-28 19:23:28,0.46,113.2
EMP00599,IT Setup,2023-11-06 21:23:28,1.94,91.06
EMP00599,Training Module 1,2023-11-21 23:23:28,1.88,199.35
EMP00599,Training Module 2,2023-12-05 05:23:28,1.72,122.34
EMP00599,Welcome Package Distribution,2023-12-16 17:23:28,1.94,196.54
EMP00599,Feedback Collection,2023-12-21 04:23:28,1.77,85.86
EMP00600,First Week Check-in,2023-04-04 10:20:25,1.22,81.1
EMP00600,Introduction Session,2023-04-14 10:20:25,1.07,57.2
EMP00600,Complete Documentation,2023-04-24 21:20:25,1.26,267.18
EMP00600,IT Setup,2023-04-27 22:20:25,0.39,193.41
EMP00600,Training Module 1,2023-05-05 01:20:25,0.27,104.96
EMP00600,Training Module 2,2023-05-19 09:20:25,1.53,104.35
EMP00600,Welcome Package Distribution,2023-05-27 20:20:25,1.36,100.57
EMP00600,Feedback Collection,2023-06-03 06:20:25,0.39,364.62
EMP00601,First Week Check-in,2023-04-06 17:17:40,0.36,88.09
EMP00601,Introduction Session,2023-04-14 18:17:40,1.58,286.61
EMP00601,Complete Documentation,2023-04-17 04:17:40,1.93,420.54
EMP00601,IT Setup,2023-04-22 04:17:40,1.63,497.88
EMP00601,Training Module 1,2023-04-27 08:17:40,1.61,114.49
EMP00601,Training Module 2,2023-05-10 18:17:40,0.2,316.02
EMP00601,Welcome Package Distribution,2023-05-13 03:17:40,1.14,59.94
